split,scope,speed_bin_mps,snr_db,n,mean_true_speed_mps,position_rmse_m,velocity_rmse_mps,velocity_error_median_mps,velocity_error_p95_mps,n_ge2bs,position_rmse_m_ge2bs,velocity_rmse_mps_ge2bs,velocity_error_over_speed_median,velocity_error_over_speed_p95,direction_angle_median_deg,direction_flip_fraction
train,overall,"[10,20)",5.0,20059,15.602128748104734,0.09694832933497581,0.5401759830526808,0.11898653234040317,1.1159366016502288,18810,0.07612242214123598,0.15684178440119226,0.007734620198795849,0.07885899121857544,0.13314771758425298,0.0
train,overall,"[10,20)",10.0,20059,15.602128748104734,0.054666032736824285,0.5250399617570294,0.06694873137065555,1.1105343519515427,18810,0.04288887737153648,0.08826087911642129,0.004352873427869952,0.07860588429507401,0.07506734227160632,0.0
train,overall,"[20,inf)",-10.0,10144,22.610833231948867,0.4942105257700869,1.050716550605292,0.6736173922387585,2.045821216118249,9968,0.45582032576818177,0.9518284360603887,0.029907690341447076,0.09168376519738354,0.5069376571052788,0.0
train,overall,"[20,inf)",-5.0,10144,22.610833231948867,0.27788972947993984,0.7018547726174172,0.3788064011264105,1.1510470390675498,9968,0.2562886676161408,0.5352421413449593,0.01681639228598136,0.05160966437117992,0.28542520789290676,0.0
train,overall,"[20,inf)",0.0,10144,22.610833231948867,0.15629633692440612,0.5474296346236642,0.21308171156315298,0.6473814421276914,9968,0.1441400369669112,0.30100451429177033,0.009458630892094394,0.029029297783676626,0.16071682039758195,0.0
train,overall,"[20,inf)",5.0,10144,22.610833231948867,0.08795375386592966,0.4887750542944954,0.11982136450599976,0.363908893011961,9968,0.08110461658215345,0.16930436473062707,0.00532216547892468,0.01632714228307434,0.09037331177028955,0.0
train,overall,"[20,inf)",10.0,10144,22.610833231948867,0.04957234921280791,0.4688370811079219,0.06742562892971632,0.20471282467432556,9968,0.045698245131885716,0.0952753246088247,0.002994688851117891,0.0091888324996844,0.050954638673303784,0.0
train,scene_0,"[0,0.5)",-10.0,2788,0.10009595398148177,0.2936516400603669,0.6366477357307184,0.5185080150167494,1.1280619992877854,2788,0.2936516400603669,0.6366477357307184,,,,
train,scene_0,"[0,0.5)",-5.0,2788,0.10009595398148177,0.16512642023314927,0.3579965176946276,0.2911222061721457,0.6352328706951675,2788,0.16512642023314927,0.3579965176946276,,,,
train,scene_0,"[0,0.5)",0.0,2788,0.10009595398148177,0.09287202514715516,0.20132271084870604,0.1637402381941681,0.3572177213645161,2788,0.09287202514715516,0.20132271084870604,,,,
train,scene_0,"[0,0.5)",5.0,2788,0.10009595398148177,0.0522574434911989,0.11323493389755829,0.09209983495856461,0.20092974576733524,2788,0.0522574434911989,0.11323493389755829,,,,
train,scene_0,"[0,0.5)",10.0,2788,0.10009595398148177,0.029444043508910552,0.06372085754221025,0.051855105011958585,0.11308146380244502,2788,0.029444043508910552,0.06372085754221025,,,,
train,scene_0,"[0.5,1)",-10.0,358,0.7096696698846567,0.29687998217462785,0.6375314162036655,0.5395299989167801,1.074603254165168,358,0.29687998217462785,0.6375314162036655,,,,
train,scene_0,"[0.5,1)",-5.0,358,0.7096696698846567,0.16694205706568696,0.3584953523265735,0.3037894227772144,0.6034947163604376,358,0.16694205706568696,0.3584953523265735,,,,
train,scene_0,"[0.5,1)",0.0,358,0.7096696698846567,0.09389394874685787,0.20160434651520012,0.17097596888050146,0.3391211006280972,358,0.09389394874685787,0.20160434651520012,,,,
train,scene_0,"[0.5,1)",5.0,358,0.7096696698846567,0.05283366171715477,0.11339378146380139,0.09620965188974892,0.19065508344844878,358,0.05283366171715477,0.11339378146380139,,,,
train,scene_0,"[0.5,1)",10.0,358,0.7096696698846567,0.02977077476275633,0.06381040430858664,0.05415387854547604,0.10725972306097117,358,0.02977077476275633,0.06381040430858664,,,,
train,scene_0,"[1,2)",-10.0,573,1.5319160450147027,0.30084625586412206,0.6456822909947421,0.5196398596619257,1.1566273138012777,573,0.30084625586412206,0.6456822909947421,,,,
train,scene_0,"[1,2)",-5.0,573,1.5319160450147027,0.16920545208209065,0.36305029442040276,0.29163978012578917,0.6501281349405257,573,0.16920545208209065,0.36305029442040276,,,,
train,scene_0,"[1,2)",0.0,573,1.5319160450147027,0.09517690424661597,0.20415633245876594,0.1642806759063546,0.3653937455078648,573,0.09517690424661597,0.20415633245876594,,,,
train,scene_0,"[1,2)",5.0,573,1.5319160450147027,0.05355793481006575,0.11482604869579079,0.09248144163588123,0.20544312461731132,573,0.05355793481006575,0.11482604869579079,,,,
train,scene_0,"[1,2)",10.0,573,1.5319160450147027,0.0301782003307191,0.06461537788769647,0.05197078147597036,0.11558600552907894,573,0.0301782003307191,0.06461537788769647,,,,
train,scene_0,"[2,5)",-10.0,2129,3.6142728702056384,0.29477877482164133,0.6636951506910471,0.5267618751733102,1.1942689678330034,2129,0.29477877482164133,0.6636951506910471,0.1470830602296799,0.36765299751835034,2.1242581131951828,0.0
train,scene_0,"[2,5)",-5.0,2129,3.6142728702056384,0.16578048373140136,0.3732144497699699,0.29590520354375593,0.6718892893472663,2129,0.16578048373140136,0.3732144497699699,0.08275437214544408,0.20688185958140198,1.2025129080024637,0.0
