condition,miss_probability,false_alarm_rate,snr_db,method,association_f1,track_decision_accuracy,identity_f1,id_switches,id_switches_per_1000_detections,position_rmse_m
miss_0.10__far_1.00,0.1,1.0,15,association_gnn,0.9995569885063129,0.999202657807309,0.9996130779647902,2,0.19342359767891681,0.48076870135640104
miss_0.10__far_1.00,0.1,1.0,20,gated_hungarian_ekf_legacy,0.9618752721466931,0.9495238095238095,0.7955489755957782,2325,226.05736509479826,3.2479515193035082
miss_0.10__far_1.00,0.1,1.0,20,gated_hungarian_ekf,0.9719524532119372,0.9509191583610188,0.9648316515136378,76,7.3894020418084585,0.7613472405147854
miss_0.10__far_1.00,0.1,1.0,20,edge_mlp,0.9994461061260662,0.9990033222591362,0.9998055420515314,2,0.19445794846864364,0.38681290386283174
miss_0.10__far_1.00,0.1,1.0,20,association_gnn,0.9998277347114556,0.9996899224806202,0.9998055231427461,1,0.09722897423432182,0.38687191950527366
miss_0.10__far_3.00,0.1,3.0,5,gated_hungarian_ekf_legacy,0.9188951588951588,0.891937984496124,0.8636321238690421,1822,175.851751761413,1.6746792524143848
miss_0.10__far_3.00,0.1,3.0,5,gated_hungarian_ekf,0.9614753891565961,0.9374972314507198,0.9339285714285714,385,37.158575427082326,1.0883308307368296
miss_0.10__far_3.00,0.1,3.0,5,edge_mlp,0.9945004808996523,0.9908970099667774,0.9919046003199379,37,3.571083872213107,0.7183113947926202
miss_0.10__far_3.00,0.1,3.0,5,association_gnn,0.9963058736608792,0.994108527131783,0.9967159277504105,26,2.5094102885821834,0.6135416268389438
miss_0.10__far_3.00,0.1,3.0,10,gated_hungarian_ekf_legacy,0.9304933534491975,0.9029457364341086,0.804091928251121,2474,239.56618572673574,2.646667787877965
miss_0.10__far_3.00,0.1,3.0,10,gated_hungarian_ekf,0.9680024301951751,0.9449390919158361,0.9379988955268839,250,24.208385784835865,1.1879671780585719
miss_0.10__far_3.00,0.1,3.0,10,edge_mlp,0.9978444824910393,0.9961240310077519,0.9984017048481619,13,1.258836060811465,0.49945107769894875
miss_0.10__far_3.00,0.1,3.0,10,association_gnn,0.9990032364052521,0.9982502768549281,0.9990317583268783,11,1.0651689745327781,0.49893629661431477
miss_0.10__far_3.00,0.1,3.0,15,gated_hungarian_ekf_legacy,0.9314580314081395,0.9038316722037653,0.7975276268964225,2500,241.77949709864603,3.544415287571026
miss_0.10__far_3.00,0.1,3.0,15,gated_hungarian_ekf,0.9679331306990883,0.9446068660022149,0.9480039920159682,201,19.43907156673114,1.0242116307675309
miss_0.10__far_3.00,0.1,3.0,15,edge_mlp,0.9983499975373097,0.99703211517165,0.9984998790225017,8,0.7736943907156673,0.49835648702588825
miss_0.10__far_3.00,0.1,3.0,15,association_gnn,0.999384706258768,0.9989147286821706,0.9996130779647902,2,0.19342359767891681,0.4807237332499784
miss_0.10__far_3.00,0.1,3.0,20,gated_hungarian_ekf_legacy,0.9343833891620936,0.906578073089701,0.6911937010826265,3678,357.6081672338357,4.030063787867271
miss_0.10__far_3.00,0.1,3.0,20,gated_hungarian_ekf,0.9665006100040666,0.9417054263565892,0.9536617306336255,102,9.917355371900827,0.9735045128608931
miss_0.10__far_3.00,0.1,3.0,20,edge_mlp,0.9991876123187514,0.9985382059800665,0.9996110841030628,4,0.3889158969372873,0.3876433871574813
miss_0.10__far_3.00,0.1,3.0,20,association_gnn,0.9996431779311703,0.9994019933554817,0.9995624483445963,4,0.3889158969372873,0.3876605738392784
miss_0.10__far_5.00,0.1,5.0,5,gated_hungarian_ekf_legacy,0.912586794298985,0.8783831672203766,0.853982505669459,2020,194.96187626676962,2.1028247448190283
miss_0.10__far_5.00,0.1,5.0,5,gated_hungarian_ekf,0.9605609335464947,0.9367441860465117,0.9356184798807751,352,33.97355467618956,1.2422108017839482
miss_0.10__far_5.00,0.1,5.0,5,edge_mlp,0.9939818468823992,0.9899889258028793,0.9896197128443928,54,5.211852137824534,0.7209209898499831
miss_0.10__far_5.00,0.1,5.0,5,association_gnn,0.9962566186430242,0.9939091915836102,0.9955048576538257,30,2.895473409902519,0.6126559223339021
miss_0.10__far_5.00,0.1,5.0,10,gated_hungarian_ekf_legacy,0.925460053992243,0.890609080841639,0.7829873980726464,2807,271.8117555921371,2.844147059321507
miss_0.10__far_5.00,0.1,5.0,10,gated_hungarian_ekf,0.9687251222563402,0.9466002214839424,0.9393787575150301,258,24.983054129950617,1.1962982391885308
miss_0.10__far_5.00,0.1,5.0,10,edge_mlp,0.9977461111179535,0.9960132890365448,0.9984499128075954,11,1.0651689745327781,0.49930525026059
miss_0.10__far_5.00,0.1,5.0,10,association_gnn,0.9988433616340593,0.9980066445182725,0.9985963893325589,18,1.7430037765081825,0.500077993431631
miss_0.10__far_5.00,0.1,5.0,15,gated_hungarian_ekf_legacy,0.9265101145848069,0.8916057585825028,0.7643069490895578,2961,286.3636363636364,3.4156724001217222
miss_0.10__far_5.00,0.1,5.0,15,gated_hungarian_ekf,0.9688807961255895,0.9466223698781838,0.9504041512823073,178,17.214700193423596,1.0747813044141517
miss_0.10__far_5.00,0.1,5.0,15,edge_mlp,0.9983129948651012,0.9969878183831672,0.9984030970239536,9,0.8704061895551257,0.49846092729131086
miss_0.10__far_5.00,0.1,5.0,15,association_gnn,0.9992986082911882,0.9987596899224807,0.99956469165659,2,0.19342359767891681,0.4816513408247822
miss_0.10__far_5.00,0.1,5.0,20,gated_hungarian_ekf_legacy,0.9309787926298789,0.8958139534883721,0.6644966286910021,4075,396.20807000486144,4.803623157330779
miss_0.10__far_5.00,0.1,5.0,20,gated_hungarian_ekf,0.968459499562466,0.945249169435216,0.9535059060065343,125,12.153621779290228,1.0685796878126894
miss_0.10__far_5.00,0.1,5.0,20,edge_mlp,0.9992491845652041,0.9986932447397564,0.9995139496451833,7,0.6806028196402528,0.3874426672845287
miss_0.10__far_5.00,0.1,5.0,20,association_gnn,0.9996432130510207,0.9993798449612403,0.9994653705953828,8,0.7778317938745746,0.3902433457603421
