r_gt_m,u_gt,vr_gt_mps,r_hat_m,u_hat,vr_hat_mps,e_r_m,e_u,e_vr_mps,position_error_m,x_m,y_m,pos_consistency_m,detected,peak_to_noise_db,grid_index
300.0,-0.8660254037844385,-7.463064862356153,299.9985915695657,-0.8659663078153166,-7.460073125201035,-0.0014084304343100484,5.909596912190285e-05,0.002991737155118024,0.035476921276991605,85.7754338142689,-366.65937452632966,0.0,True,23.860570430812842,"[373, 248, 4]"
300.0,-0.49999999999999983,-8.926963115924048,,,,,,,,,,,False,,
300.0,-0.49999999999999983,-8.926963115924048,299.9971026739791,-0.4999537119908112,-8.926848593575606,-0.002897326020899982,4.628800918865528e-05,0.00011452234844178122,0.01629185600803975,195.54331470340833,-256.8706184556234,0.0,True,25.100377690640492,"[373, 247, 16]"
300.0,-0.49999999999999983,-8.926963115924048,299.9979959946096,-0.5000535004405349,-8.92868535284813,-0.002004005390404018,-5.3500440535037e-05,-0.001722236924081244,0.018638866751362983,195.52680695657432,-256.90099731340484,0.0,True,25.110510289730527,"[373, 247, 16]"
300.0,0.0,-7.998888811717676,299.9960685398445,-5.755689853754345e-05,-7.999903792450348,-0.003931460155513378,-5.755689853754345e-05,-0.0010149807326715887,0.01770665518865577,235.72067227625632,-106.92405088487651,0.0,True,24.99694344896859,"[373, 248, 32]"
300.0,0.0,-7.998888811717676,299.99740415743867,-8.416318184235754e-05,-8.00256672667894,-0.0025958425613339386,-8.416318184235754e-05,-0.0036779149612646833,0.025378482534836405,235.72200751388021,-106.93203166900518,0.0,True,25.06702159553807,"[373, 248, 32]"
300.0,0.0,-7.998888811717676,299.99864810077077,-1.2868079167774297e-05,-8.000905180764281,-0.001351899229234732,-1.2868079167774297e-05,-0.002016369046605071,0.004089841565853078,235.7232526675453,-106.91064631014437,0.0,True,25.042343339874268,"[373, 248, 32]"
300.0,0.49999999999999983,-4.927518710065212,299.9989664037368,0.500068390084937,-4.927621054786531,-0.001033596263198433,6.839008493714216e-05,-0.000102344721319092,0.023710774107081972,195.52506842823612,43.09237601478084,0.0,True,25.114704544803217,"[373, 251, 48]"
300.0,0.49999999999999983,-4.927518710065212,299.99765870040244,0.4999945024362144,-4.927318096159548,-0.0023412995975604645,-5.4975637854282056e-06,0.0002006139056636158,0.003018102517477234,195.5367327300022,43.06955894010089,0.0,True,25.12343526093972,"[373, 251, 48]"
300.0,0.49999999999999983,-4.927518710065212,299.9945089249659,0.4999542211851737,-4.926203528539079,-0.005491075034115056,-4.577881482614732e-05,0.001315181526132747,0.016779813389770304,195.5409798991351,43.05590137532327,0.0,True,25.08982778631613,"[373, 251, 48]"
300.0,0.8660254037844385,-0.5358239493615247,299.99718285395045,0.8659883821075609,-0.5325220930838124,-0.002817146049551411,-3.7021676877579957e-05,0.0033018562777122895,0.022386406903540355,85.7632633216682,152.85120288225335,0.0,True,23.662840444651376,"[373, 255, 60]"
300.0,0.8660254037844385,-0.5358239493615247,299.9964400387489,0.8657137370578971,-0.5330292537796327,-0.003559961251085042,-0.00031166672654137084,0.0027946955818919372,0.18690605329241483,85.90546527708423,152.7681784308562,0.0,True,23.666501835225798,"[373, 255, 60]"
300.0,0.8660254037844385,-0.5358239493615247,299.9949098634688,0.8658597778377607,-0.5358352533951272,-0.005090136531180178,-0.0001656259466777943,-1.130403360249943e-05,0.09946280424925476,85.82890959566745,152.81065895810048,0.0,True,23.655989132686933,"[373, 255, 60]"
