horizon_steps,horizon_seconds,ADE,FDE,J,ade_scenes,fde_scenes,ade_targets,fde_targets,valid_points,total_scenes,scenes_without_supervision,ADE_point_trainrule_eval,FDE_trainrule_eval,J_trainrule_eval,ADE_point_scoreable_scenes,FDE_scoreable_scenes,fixed_complete_targets,fixed_complete_scenes,fixed_ADE,fixed_FDE,model,family,checkpoint_stage,split,snr_db
7,0.7000000000000001,0.2810513998983902,0.5342598633246394,0.5481813315607098,5436,5427,34342,33941,239016,5549,113,0.27553284377774645,0.5225136562016252,0.5367896718785591,0.28126043968409037,0.5342598633246394,33073,5399,0.2715647976048004,0.5159831955090328,CV_hat,CV,reference,train,15
8,0.8,0.3237974257920751,0.6296951297146454,0.6386449906493978,5436,5424,34342,33874,272890,5549,113,0.31765251124296573,0.615510251139347,0.6254076368126392,0.32425566315070214,0.6296951297146454,33073,5399,0.313972906216272,0.6108296664965729,CV_hat,CV,reference,train,15
9,0.9,0.3678401321885406,0.729561647091477,0.7326209557342791,5436,5422,34342,33812,306702,5549,113,0.36114287790973004,0.7128641648098735,0.7175749603146668,0.36865007901418184,0.729561647091477,33073,5399,0.3579815340112775,0.7100505563713215,CV_hat,CV,reference,train,15
10,1.0,0.4129916977716074,0.8317782890552068,0.8288808422992108,5436,5421,34342,33745,340447,5549,113,0.40577069171479274,0.8125914768369572,0.8120664301332714,0.41420558652049017,0.8317782890552068,33073,5399,0.40345652635567186,0.812731457455221,CV_hat,CV,reference,train,15
11,1.1,0.4591102026880648,0.935748319772222,0.9269843625741758,5436,5418,34342,33666,374113,5549,113,0.45137936584163607,0.913657306996918,0.9082080193400952,0.46076234382914616,0.935748319772222,33073,5399,0.45027222071126166,0.9184291642671589,CV_hat,CV,reference,train,15
12,1.2000000000000002,0.5063486164143698,1.0463998750046601,1.0295485539166997,5436,5418,34342,33608,407721,5549,113,0.49822275635844765,1.0216966161065504,1.0090710644117227,0.5085794840016604,1.0463998750046601,33073,5399,0.4984139196981022,1.0279726085533496,CV_hat,CV,reference,train,15
13,1.3,0.5545892913687611,1.1589436968470832,1.1340611397923026,5436,5415,34342,33540,441261,5549,113,0.5461109879878586,1.1309569505184638,1.1115894632470906,0.5574631847580257,1.1589436968470832,33073,5399,0.5479144719537606,1.141921099021662,CV_hat,CV,reference,train,15
14,1.4000000000000001,0.6038916008383696,1.2760911224840479,1.2419371620803936,5436,5413,34342,33475,474736,5549,113,0.595154668692955,1.2448155065788702,1.2175624219823902,0.6075263533070654,1.2760911224840479,33073,5399,0.5988249891834931,1.260661713170015,CV_hat,CV,reference,train,15
15,1.5,0.6541831391332968,1.3955889233850536,1.3519776008258235,5436,5410,34342,33406,508142,5549,113,0.6452414840262027,1.360630037036068,1.3255565025442368,0.6586543404822295,1.3955889233850536,33073,5399,0.6511711691496392,1.384017688675684,CV_hat,CV,reference,train,15
16,1.6,0.7055065868058454,1.520553876564893,1.465783525088292,5436,5407,34342,33329,541471,5549,113,0.6964534900559645,1.4816426041784783,1.4372747921452038,0.7109309080795709,1.520553876564893,33073,5399,0.7049595303517528,1.511784948383457,CV_hat,CV,reference,train,15
17,1.7000000000000002,0.7579986261234254,1.6515020049174238,1.5837496285821373,5436,5407,34342,33272,574743,5549,113,0.7489486760563817,1.6092397442040929,1.5535685481584283,0.7645173295505633,1.6515020049174238,33073,5399,0.7602012662916637,1.6440690413302401,CV_hat,CV,reference,train,15
18,1.8,0.8116092954008445,1.7863625225242152,1.7047905566629522,5436,5404,34342,33207,607950,5549,113,0.8026649241536947,1.7396833792973252,1.6725066138023572,0.8193501957558594,1.7863625225242152,33073,5399,0.8168828456651092,1.7804696950136765,CV_hat,CV,reference,train,15
19,1.9000000000000001,0.8663472063921233,1.924338521569653,1.8285164671769496,5436,5402,34342,33140,641090,5549,113,0.8575924878133907,1.8733603700701509,1.794272672848466,0.8754195575563841,1.924338521569653,33073,5399,0.8750194094205498,1.921477557018484,CV_hat,CV,reference,train,15
20,2.0,0.9221642891704591,2.0667373899086297,1.955532984124774,5436,5399,34342,33073,674163,5549,113,0.913676711979201,2.0108695563374828,1.9191114901479425,0.9326696237624331,2.0667373899086297,33073,5399,0.9346053084449538,2.0667373899086297,CV_hat,CV,reference,train,15
1,0.1,0.05715162364181421,0.05715162364181421,0.08572743546272132,5436,5436,34342,34342,34342,5549,113,0.05598778628886323,0.05598778628886323,0.08398167943329485,0.05715162364181421,0.05715162364181421,33073,5399,0.05438336525219376,0.05438336525219376,CV_hat,CV,reference,train,20
2,0.2,0.08942838155824549,0.12158785905707759,0.1502223110867843,5436,5436,34342,34284,68626,5549,113,0.08752394196862073,0.1191118403017253,0.14707986211948337,0.0893433322266145,0.12158785905707759,33073,5399,0.0850751411939669,0.11576691713574006,CV_hat,CV,reference,train,20
3,0.30000000000000004,0.12428932935728719,0.19381607025823838,0.22119736448640637,5436,5433,34342,34216,102842,5549,113,0.12159557344892707,0.18976440975184883,0.21647777832485154,0.12412322241870796,0.19381607025823838,33073,5399,0.11862773803821605,0.18573293172671435,CV_hat,CV,reference,train,20
4,0.4,0.16118518754616903,0.27238163018039036,0.2973760026363642,5436,5431,34342,34151,136993,5549,113,0.157752314036479,0.2665894095349973,0.29104701880397765,0.16103156559757578,0.27238163018039036,33073,5399,0.1542839092169586,0.26125242275318616,CV_hat,CV,reference,train,20
5,0.5,0.19970922078652206,0.3551341273110988,0.37727628444207145,5436,5430,34342,34083,171076,5549,113,0.19554105660957236,0.3475181674714843,0.3693001403453145,0.1996058357480716,0.3551341273110988,33073,5399,0.19172876573576608,0.3415081918109962,CV_hat,CV,reference,train,20
6,0.6000000000000001,0.2395973497042585,0.4416234969174134,0.4604090981629652,5436,5427,34342,33999,205075,5549,113,0.23471516894200203,0.43191398770423556,0.45067216279411976,0.23959427381515255,0.4416234969174134,33073,5399,0.23082023242418537,0.42627756586628157,CV_hat,CV,reference,train,20
7,0.7000000000000001,0.2810415268559574,0.5342526537966055,0.5481678537542601,5436,5427,34342,33941,239016,5549,113,0.27552449617663544,0.5225066051818665,0.5367777987675687,0.28125191855852655,0.5342526537966055,33073,5399,0.27155634632046094,0.5159730296981145,CV_hat,CV,reference,train,20
8,0.8,0.3237873889606194,0.6296874008614866,0.6386310893913627,5436,5424,34342,33874,272890,5549,113,0.31764417053004185,0.6155026963908277,0.6253955187254556,0.3242471490565125,0.6296874008614866,33073,5399,0.3139644658064506,0.6108213022083779,CV_hat,CV,reference,train,20
9,0.9,0.3678299063969532,0.7295527053270813,0.7326062590604938,5436,5422,34342,33812,306702,5549,113,0.36113448421473104,0.7128554276956992,0.7175621980625807,0.3686415108365605,0.7295527053270813,33073,5399,0.35797309191720816,0.7100421008032689,CV_hat,CV,reference,train,20
10,1.0,0.41298138384542044,0.8317693157465273,0.8288660417186842,5436,5421,34342,33745,340447,5549,113,0.40576231952365277,0.8125827105175571,0.8120536747824313,0.4141970402937361,0.8317693157465273,33073,5399,0.4034480009714593,0.8127221824597195,CV_hat,CV,reference,train,20
11,1.1,0.4590994727549435,0.9357361850628639,0.9269675652863755,5436,5418,34342,33666,374113,5549,113,0.4513707128596281,0.9136454587620467,0.9081934422406515,0.46075351097462774,0.9357361850628639,33073,5399,0.4502632556731226,0.9184158026897546,CV_hat,CV,reference,train,20
12,1.2000000000000002,0.5063373546153092,1.0463849566832442,1.0295298329569311,5436,5418,34342,33608,407721,5549,113,0.4982136406567509,1.0216820499747372,1.0090546656441195,0.50857017880874,1.0463849566832442,33073,5399,0.49840438254724334,1.0279567781625722,CV_hat,CV,reference,train,20
13,1.3,0.5545770525984983,1.1589200357652916,1.1340370704811442,5436,5415,34342,33540,441261,5549,113,0.5461008913143582,1.1309338608161927,1.1115678217224547,0.5574528782015037,1.1589200357652916,33073,5399,0.5479040509223467,1.1419000714235872,CV_hat,CV,reference,train,20
14,1.4000000000000001,0.6038784847609163,1.2760675316935866,1.2419122506077096,5436,5413,34342,33475,474736,5549,113,0.5951437290105703,1.2447924939732176,1.217539975997179,0.6075151862177437,1.2760675316935866,33073,5399,0.5988137914328451,1.260640418069324,CV_hat,CV,reference,train,20
15,1.5,0.654169315904249,1.395563775418852,1.351951203613675,5436,5410,34342,33406,508142,5549,113,0.6452298321422844,1.3606055190153163,1.3255325916499425,0.658642446386596,1.395563775418852,33073,5399,0.6511594101556794,1.3839980722753593,CV_hat,CV,reference,train,20
16,1.6,0.7054922993446026,1.520531741380757,1.465758170034981,5436,5407,34342,33329,541471,5549,113,0.6964413833444256,1.4816210354380526,1.4372519010634517,0.7109185497016589,1.520531741380757,33073,5399,0.7049474311576113,1.5117677461865904,CV_hat,CV,reference,train,20
17,1.7000000000000002,0.7579839360750842,1.6514803349074096,1.583724103528789,5436,5407,34342,33272,574743,5549,113,0.7489361979059574,1.6092186287338914,1.5535455122729034,0.7645045920125382,1.6514803349074096,33073,5399,0.7601888516523174,1.6440515795676136,CV_hat,CV,reference,train,20
18,1.8,0.8115942427498019,1.7863421688913383,1.704765327195471,5436,5404,34342,33207,607950,5549,113,0.802652143625625,1.7396635575218589,1.672483922386554,0.8193371495545607,1.7863421688913383,33073,5399,0.8168700803307231,1.780450967863618,CV_hat,CV,reference,train,20
19,1.9000000000000001,0.8663320198515477,1.924323903006446,1.8284939713547708,5436,5402,34342,33140,641090,5549,113,0.8575795995586619,1.8733461387710981,1.7942526689442106,0.8754064013890757,1.924323903006446,33073,5399,0.8750064980005096,1.9214620160566713,CV_hat,CV,reference,train,20
20,2.0,0.9221489815681003,2.0667221790177672,1.955510071076984,5436,5399,34342,33073,674163,5549,113,0.9136637113861926,2.0108547566258648,1.9190910896991253,0.9326563529216304,2.0667221790177672,33073,5399,0.9345922820513723,2.0667221790177672,CV_hat,CV,reference,train,20
1,0.1,0.05155746259108374,0.05155746259108374,0.07733619388662562,400,400,2867,2867,2867,400,0,0.05155746259108374,0.05155746259108374,0.07733619388662562,0.05155746259108374,0.05155746259108374,2808,400,0.04913855004787914,0.04913855004787914,CV_hat,CV,reference,V_select,5
2,0.2,0.07909381400048238,0.1060257034796457,0.13210666574030522,400,400,2867,2863,5730,400,0,0.07878707462202822,0.1060257034796457,0.1317999263618511,0.07878707462202822,0.1060257034796457,2808,400,0.07547901908351613,0.10181948811915316,CV_hat,CV,reference,V_select,5
3,0.30000000000000004,0.1096377185071718,0.1704811101438948,0.1948782735791192,400,400,2867,2858,8588,400,0,0.10928231883854299,0.1704811101438948,0.1945228739104904,0.10928231883854299,0.1704811101438948,2808,400,0.10470003441201275,0.163142065069006,CV_hat,CV,reference,V_select,5
4,0.4,0.14220812679694084,0.2395124954639523,0.26196437452891697,400,400,2867,2854,11442,400,0,0.14175890921148082,0.2395124954639523,0.26151515694345695,0.14175890921148082,0.2395124954639523,2808,400,0.1362877581144154,0.23105092922162335,CV_hat,CV,reference,V_select,5
5,0.5,0.176482603490653,0.3137671346601376,0.33336617082072184,400,400,2867,2853,14295,400,0,0.17605993786227253,0.3137671346601376,0.3329435051923413,0.17605993786227253,0.3137671346601376,2808,400,0.16960758350970495,0.3028868850908629,CV_hat,CV,reference,V_select,5
6,0.6000000000000001,0.2119242760685588,0.3892103570989464,0.406529454618032,400,400,2867,2845,17140,400,0,0.21145507490516421,0.3892103570989464,0.40606025345463737,0.21145507490516421,0.3892103570989464,2808,400,0.20437149729744455,0.3781910662361429,CV_hat,CV,reference,V_select,5
7,0.7000000000000001,0.2484397180842565,0.4684483832831367,0.48266390972582485,400,400,2867,2845,19985,400,0,0.2480352923688821,0.4684483832831367,0.48225948401045043,0.2480352923688821,0.4684483832831367,2808,400,0.24025022928663411,0.4555226212217713,CV_hat,CV,reference,V_select,5
8,0.8,0.2859203469238692,0.549841400425203,0.5608410471364706,400,400,2867,2842,22827,400,0,0.28559952334355876,0.549841400425203,0.5605202235561603,0.28559952334355876,0.549841400425203,2808,400,0.2771518844942046,0.535463470947198,CV_hat,CV,reference,V_select,5
9,0.9,0.324399427014734,0.6345831746107,0.641691014320084,400,400,2867,2841,25668,400,0,0.3242117346334373,0.6345831746107,0.6415033219387873,0.3242117346334373,0.6345831746107,2808,400,0.315126890370383,0.6189269373798107,CV_hat,CV,reference,V_select,5
10,1.0,0.36386008440150397,0.7226159520476285,0.7251680604253182,400,400,2867,2840,28508,400,0,0.36386700843907493,0.7226159520476285,0.7251749844628893,0.36386700843907493,0.7226159520476285,2808,400,0.354204917663063,0.7059071632971826,CV_hat,CV,reference,V_select,5
11,1.1,0.40423837739572227,0.8116528121267816,0.810064783459113,400,400,2867,2835,31343,400,0,0.40434399207348504,0.8116528121267816,0.8101703981368759,0.40434399207348504,0.8116528121267816,2808,400,0.3944442252050837,0.7968373006252909,CV_hat,CV,reference,V_select,5
12,1.2000000000000002,0.44558007365539704,0.9040182196610295,0.8975891834859118,400,400,2867,2831,34174,400,0,0.4457283849292103,0.9040182196610295,0.897737494759725,0.4457283849292103,0.9040182196610295,2808,400,0.43588196774185817,0.8916971356463773,CV_hat,CV,reference,V_select,5
13,1.3,0.4879155017628357,1.0002433843524168,0.9880371939390441,400,400,2867,2826,37000,400,0,0.4880569501226204,1.0002433843524168,0.9881786422988289,0.4880569501226204,1.0002433843524168,2808,400,0.47846461051599265,0.9894563238056064,CV_hat,CV,reference,V_select,5
14,1.4000000000000001,0.5312966216777872,1.1024817143446122,1.0825374788500932,400,400,2867,2822,39822,400,0,0.5315003304322703,1.1024817143446122,1.0827411876045765,0.5315003304322703,1.1024817143446122,2808,400,0.5222317193477373,1.0912041341604168,CV_hat,CV,reference,V_select,5
15,1.5,0.5757995560817873,1.2080716911222262,1.1798354016429005,400,400,2867,2820,42642,400,0,0.5761284843246314,1.2080716911222262,1.1801643298857445,0.5761284843246314,1.2080716911222262,2808,400,0.5672182286236788,1.1970293584868594,CV_hat,CV,reference,V_select,5
16,1.6,0.6209807601240517,1.3073979612503521,1.2746797407492276,400,400,2867,2812,45454,400,0,0.6213133001277997,1.3073979612503521,1.2750122807529758,0.6213133001277997,1.3073979612503521,2808,400,0.6134013431850892,1.3061480616062457,CV_hat,CV,reference,V_select,5
17,1.7000000000000002,0.6672559664141482,1.4186281005914543,1.3765700167098753,400,400,2867,2812,48266,400,0,0.6676988998889328,1.4186281005914543,1.37701295018466,0.6676988998889328,1.4186281005914543,2808,400,0.6606922335009335,1.4173464785544427,CV_hat,CV,reference,V_select,5
18,1.8,0.7145286956380421,1.5313540863204305,1.4802057387982575,400,400,2867,2810,51076,400,0,0.7151656013303009,1.5313540863204305,1.480842644490516,0.7151656013303009,1.5313540863204305,2808,400,0.7090097993040962,1.530408417957859,CV_hat,CV,reference,V_select,5
19,1.9000000000000001,0.7627616886951385,1.6456737923173137,1.5855985848537952,400,400,2867,2809,53885,400,0,0.7636451322391832,1.6456737923173137,1.58648202839784,0.7636451322391832,1.6456737923173137,2808,400,0.7583477009352145,1.6464299302953467,CV_hat,CV,reference,V_select,5
20,2.0,0.8120249452764219,1.7655522064424622,1.694801048497653,400,400,2867,2808,56693,400,0,0.8132346665540751,1.7655522064424622,1.6960107697753062,0.8132346665540751,1.7655522064424622,2808,400,0.8087079262105769,1.7655522064424622,CV_hat,CV,reference,V_select,5
1,0.1,0.05143285781170406,0.05143285781170406,0.07714928671755608,400,400,2867,2867,2867,400,0,0.05143285781170406,0.05143285781170406,0.07714928671755607,0.05143285781170406,0.05143285781170406,2808,400,0.04901824405773441,0.04901824405773441,CV_hat,CV,reference,V_select,10
2,0.2,0.07897636428522072,0.1059145258120078,0.13193362719122462,400,400,2867,2863,5730,400,0,0.07866920954980933,0.1059145258120078,0.13162647245581321,0.07866920954980933,0.1059145258120078,2808,400,0.07536621976216892,0.10171419546660346,CV_hat,CV,reference,V_select,10
3,0.30000000000000004,0.10953341566285353,0.17040090525472934,0.19473386829021821,400,400,2867,2858,8588,400,0,0.10917701901012875,0.17040090525472934,0.19437747163749342,0.10917701901012875,0.17040090525472934,2808,400,0.10460040272585079,0.1630687686532146,CV_hat,CV,reference,V_select,10
4,0.4,0.14212036871384848,0.23947286315447477,0.2618568002910859,400,400,2867,2854,11442,400,0,0.14166994910786243,0.23947286315447477,0.2614063806850998,0.14166994910786243,0.23947286315447477,2808,400,0.13620450939584283,0.2310168294058189,CV_hat,CV,reference,V_select,10
5,0.5,0.176408621968739,0.31374711646991127,0.3332821802036946,400,400,2867,2853,14295,400,0,0.1759846911567552,0.31374711646991127,0.3328582493917109,0.1759846911567552,0.31374711646991127,2808,400,0.1695377262678326,0.30287059375579156,CV_hat,CV,reference,V_select,10
6,0.6000000000000001,0.21186171598350562,0.3892001207433946,0.4064617763552029,400,400,2867,2845,17140,400,0,0.21139072509390913,0.3892001207433946,0.40599078546560646,0.21139072509390913,0.3892001207433946,2808,400,0.20431323852275576,0.3781907997973715,CV_hat,CV,reference,V_select,10
7,0.7000000000000001,0.24838807220332246,0.4684576120363964,0.48261687822152066,400,400,2867,2845,19985,400,0,0.24798148584452523,0.4684576120363964,0.4822102918627234,0.24798148584452523,0.4684576120363964,2808,400,0.24020256395106826,0.45553851652094335,CV_hat,CV,reference,V_select,10
8,0.8,0.2858746403481421,0.5498336755172601,0.5607914781067722,400,400,2867,2842,22827,400,0,0.2855514387572295,0.5498336755172601,0.5604682765158596,0.2855514387572295,0.5498336755172601,2808,400,0.2771095607490692,0.5354585383350755,CV_hat,CV,reference,V_select,10
9,0.9,0.32435869827861824,0.6345789697086822,0.6416481831329593,400,400,2867,2841,25668,400,0,0.32416848319399855,0.6345789697086822,0.6414579680483397,0.32416848319399855,0.6345789697086822,2808,400,0.3150884862738615,0.6189198904722,CV_hat,CV,reference,V_select,10
