kind,scene_type,scene,snr_ref_db,target,bs,range_bin,received_snr_db,peak_to_noise_db,g_emp_db,gt_rd_snr_db,peak_power,noise_floor,cfar_score
input,synthetic,count8_r140_norm_b0,0.0,5,2,225-300,-14.727820238011775,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,5,2,225-300,-14.727820238011775,21.57576743276678,36.303587670778555,,33.617092981664335,0.2338747908306939,11.706095570358846
input,synthetic,count8_r140_norm_b0,0.0,6,2,150-225,-13.642544403396208,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,6,2,150-225,-13.642544403396208,20.91845460061082,34.56099900400703,,38.43444095251316,0.31108216182558596,10.061918197388737
input,synthetic,count8_r140_norm_b0,0.0,7,2,150-225,-12.535988133199144,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,7,2,150-225,-12.535988133199144,21.91709907044026,34.4530872036394,,53.21567702255133,0.3422391469109982,12.66325140932401
input,synthetic,count8_r140_norm_b0,5.0,0,0,150-225,-2.4468231280469084,,,,,,
input,synthetic,count8_r140_norm_b0,5.0,1,0,75-150,-1.6991223227370353,,,,,,
input,synthetic,count8_r140_norm_b0,5.0,2,0,75-150,-1.162320317312295,,,,,,
input,synthetic,count8_r140_norm_b0,5.0,3,0,75-150,-0.8809432268743125,,,,,,
input,synthetic,count8_r140_norm_b0,5.0,4,0,75-150,-0.8809432268743125,,,,,,
input,synthetic,count8_r140_norm_b0,5.0,5,0,75-150,-1.162320317312295,,,,,,
input,synthetic,count8_r140_norm_b0,5.0,6,0,75-150,-1.6991223227370353,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,6,0,75-150,-1.6991223227370353,11.953487270689259,13.652609593426295,,1332.7802534689577,84.99821834298675,1.2769798641980725
input,synthetic,count8_r140_norm_b0,5.0,7,0,150-225,-2.4468231280469084,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,7,0,150-225,-2.4468231280469084,21.375463577637042,23.82228670568395,,1054.0213331294262,7.678971278584843,11.178452350609438
input,synthetic,count8_r140_norm_b0,5.0,4,1,75-150,4.095604156140626,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,4,1,75-150,4.095604156140626,25.833399471012918,21.737795314872294,,2622.033135848263,6.843814485667155,31.201485358535646
input,synthetic,count8_r140_norm_b0,5.0,5,1,75-150,7.051066660886287,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,5,1,75-150,7.051066660886287,24.650047111782307,17.598980450896022,,4900.035853184966,16.795562236565477,23.759649699892147
input,synthetic,count8_r140_norm_b0,5.0,6,1,10-75,10.442550125858276,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,6,1,10-75,10.442550125858276,24.011057277616096,13.56850715175782,,10354.876538235652,41.11868312233643,20.508837779600295
input,synthetic,count8_r140_norm_b0,5.0,7,1,10-75,14.270270340094598,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,7,1,10-75,14.270270340094598,25.926807572766478,11.65653723267188,,27192.62375376312,69.46569040110889,31.87983606300008
input,synthetic,count8_r140_norm_b0,5.0,1,2,225-300,-13.748799607135652,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,1,2,225-300,-13.748799607135652,21.155149810064483,34.90394941720014,,39.32898814958939,0.30143785593880856,10.625522693333776
input,synthetic,count8_r140_norm_b0,5.0,2,2,225-300,-12.79624678372512,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,2,2,225-300,-12.79624678372512,22.86186334312143,35.65811012684655,,55.11449902393943,0.2851540405783781,15.740613544577098
input,synthetic,count8_r140_norm_b0,5.0,3,2,225-300,-11.807879811999467,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,3,2,225-300,-11.807879811999467,23.09860066160191,34.90648047360138,,67.24576677304262,0.32946166117726094,16.622463512727744
input,synthetic,count8_r140_norm_b0,5.0,4,2,225-300,-10.784363524767533,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,4,2,225-300,-10.784363524767533,23.285827287169422,34.07019081193695,,82.78405478782513,0.38847579644538793,17.35473757059775
input,synthetic,count8_r140_norm_b0,5.0,5,2,225-300,-9.727820238011775,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,5,2,225-300,-9.727820238011775,23.78798287148362,33.515803109495394,,105.71690054093526,0.4419225212568247,19.482003153648336
input,synthetic,count8_r140_norm_b0,5.0,6,2,150-225,-8.642544403396208,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,6,2,150-225,-8.642544403396208,22.285586348803818,30.928130752200026,,121.48706791137315,0.7177470490591923,13.78459329417455
input,synthetic,count8_r140_norm_b0,5.0,7,2,150-225,-7.535988133199144,,,,,,
detection,synthetic,count8_r140_norm_b0,5.0,7,2,150-225,-7.535988133199144,23.35637177647846,30.892359909677605,,167.46662220137353,0.7731986428201749,17.63894068475386
input,synthetic,count8_r140_norm_b0,10.0,0,0,150-225,2.5531768719530916,,,,,,
input,synthetic,count8_r140_norm_b0,10.0,1,0,75-150,3.3008776772629647,,,,,,
input,synthetic,count8_r140_norm_b0,10.0,2,0,75-150,3.837679682687705,,,,,,
input,synthetic,count8_r140_norm_b0,10.0,3,0,75-150,4.1190567731256875,,,,,,
input,synthetic,count8_r140_norm_b0,10.0,4,0,75-150,4.1190567731256875,,,,,,
input,synthetic,count8_r140_norm_b0,10.0,5,0,75-150,3.837679682687705,,,,,,
input,synthetic,count8_r140_norm_b0,10.0,6,0,75-150,3.3008776772629647,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,6,0,75-150,3.3008776772629647,11.972647922689848,8.671770245426885,,4224.931883236385,268.2593816161498,1.2826262221383757
input,synthetic,count8_r140_norm_b0,10.0,7,0,150-225,2.5531768719530916,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,7,0,150-225,2.5531768719530916,21.41200117658341,18.858824304630318,,3337.3671132182917,24.11036940229893,11.272894428521738
input,synthetic,count8_r140_norm_b0,10.0,4,1,75-150,9.095604156140626,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,4,1,75-150,9.095604156140626,25.912830316231275,16.817226160090648,,8280.154596614244,21.220490288756285,31.777399492797507
input,synthetic,count8_r140_norm_b0,10.0,5,1,75-150,12.051066660886287,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,5,1,75-150,12.051066660886287,24.6679243156432,12.616857654756915,,15490.311682385729,52.87711170755998,23.857654981624457
input,synthetic,count8_r140_norm_b0,10.0,6,1,10-75,15.442550125858276,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,6,1,10-75,15.442550125858276,24.022921907591254,8.580371781732978,,32768.198802607454,129.76583901083723,20.564943133159147
input,synthetic,count8_r140_norm_b0,10.0,7,1,10-75,19.270270340094598,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,7,1,10-75,19.270270340094598,25.93455471714084,6.664284377046243,,85952.71263403204,219.18161149847018,31.936755531017546
input,synthetic,count8_r140_norm_b0,10.0,1,2,225-300,-8.748799607135652,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,1,2,225-300,-8.748799607135652,22.76115394745613,31.50995355459178,,123.96038732565796,0.6563984242528514,15.379801027061104
input,synthetic,count8_r140_norm_b0,10.0,2,2,225-300,-7.79624678372512,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,2,2,225-300,-7.79624678372512,24.700908841988486,32.4971556257136,,171.81158160960806,0.5820516859663106,24.039542946871123
input,synthetic,count8_r140_norm_b0,10.0,3,2,225-300,-6.807879811999467,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,3,2,225-300,-6.807879811999467,24.79297656233659,31.600856374336058,,212.39583774880094,0.7044470349999143,24.554606480883717
input,synthetic,count8_r140_norm_b0,10.0,4,2,225-300,-5.784363524767533,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,4,2,225-300,-5.784363524767533,24.735473121083473,30.519836645851008,,263.0414541717434,0.8840501143640027,24.231630293921132
input,synthetic,count8_r140_norm_b0,10.0,5,2,225-300,-4.727820238011775,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,5,2,225-300,-4.727820238011775,24.77645820168266,29.50427843969444,,333.53956261370575,1.1104564595432924,24.461390589929596
input,synthetic,count8_r140_norm_b0,10.0,6,2,150-225,-3.642544403396208,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,6,2,150-225,-3.642544403396208,22.815827789045578,26.458372192441786,,384.255583493137,2.0092658730399995,15.574643016683595
input,synthetic,count8_r140_norm_b0,10.0,7,2,150-225,-2.535988133199144,,,,,,
detection,synthetic,count8_r140_norm_b0,10.0,7,2,150-225,-2.535988133199144,23.932264771604565,26.46825290480371,,528.3663805246792,2.1365285417065945,20.14010819587592
input,synthetic,count8_r140_norm_b0,15.0,0,0,150-225,7.553176871953092,,,,,,
input,synthetic,count8_r140_norm_b0,15.0,1,0,75-150,8.300877677262964,,,,,,
input,synthetic,count8_r140_norm_b0,15.0,2,0,75-150,8.837679682687705,,,,,,
input,synthetic,count8_r140_norm_b0,15.0,3,0,75-150,9.119056773125688,,,,,,
input,synthetic,count8_r140_norm_b0,15.0,4,0,75-150,9.119056773125688,,,,,,
input,synthetic,count8_r140_norm_b0,15.0,5,0,75-150,8.837679682687705,,,,,,
input,synthetic,count8_r140_norm_b0,15.0,6,0,75-150,8.300877677262964,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,6,0,75-150,8.300877677262964,11.982316609899735,3.6814389326367714,,13378.907964289938,847.5962081762456,1.2854849106598967
input,synthetic,count8_r140_norm_b0,15.0,7,0,150-225,7.553176871953092,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,7,0,150-225,7.553176871953092,21.41937041722135,13.86619354526826,,10561.528180874402,76.17101109508147,11.292038855907196
input,synthetic,count8_r140_norm_b0,15.0,4,1,75-150,14.095604156140626,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,4,1,75-150,14.095604156140626,25.943346402093663,11.847742245953038,,26164.065278291215,66.58410765416819,32.0014725132569
input,synthetic,count8_r140_norm_b0,15.0,5,1,75-150,17.051066660886285,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,5,1,75-150,17.051066660886285,24.671989418627078,7.620922757740793,,48976.11454765122,167.0265021026474,23.879996787077403
input,synthetic,count8_r140_norm_b0,15.0,6,1,10-75,20.442550125858276,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,6,1,10-75,20.442550125858276,24.026967287947368,3.5844171620890926,,103663.72880796928,410.13808345421097,20.584107957702848
input,synthetic,count8_r140_norm_b0,15.0,7,1,10-75,24.270270340094598,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,7,1,10-75,24.270270340094598,25.937699200144234,1.667428860049636,,271739.08311336534,692.4400605542307,31.959887519523132
input,synthetic,count8_r140_norm_b0,15.0,1,2,225-300,-3.748799607135652,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,1,2,225-300,-3.748799607135652,23.44146352511414,27.190263132249793,,391.5150011841269,1.7725645297183046,17.987950122525938
input,synthetic,count8_r140_norm_b0,15.0,2,2,225-300,-2.7962467837251204,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,2,2,225-300,-2.7962467837251204,25.518047895845804,28.314294679570924,,539.213174741685,1.5134068847161568,29.016171651729913
input,synthetic,count8_r140_norm_b0,15.0,3,2,225-300,-1.8078798119994666,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,3,2,225-300,-1.8078798119994666,25.54137320290692,27.349253014906388,,671.3922755926592,1.8742996326556194,29.172432420789505
input,synthetic,count8_r140_norm_b0,15.0,4,2,225-300,-0.7843635247675333,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,4,2,225-300,-0.7843635247675333,25.32215663775533,26.106520162522862,,834.3974940688704,2.449950599179936,27.73645710050712
input,synthetic,count8_r140_norm_b0,15.0,5,2,225-300,0.2721797619882249,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,5,2,225-300,0.2721797619882249,25.116949376831684,24.844769614843457,,1053.6634131822857,3.243448170711392,26.45637025363678
input,synthetic,count8_r140_norm_b0,15.0,6,2,150-225,1.357455596603792,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,6,2,150-225,1.357455596603792,23.001318477678833,21.64386288107504,,1216.148998767767,6.093333363507579,16.254258786160097
input,synthetic,count8_r140_norm_b0,15.0,7,2,150-225,2.464011866800856,,,,,,
detection,synthetic,count8_r140_norm_b0,15.0,7,2,150-225,2.464011866800856,24.129681822346004,21.665669955545148,,1668.9319539839066,6.448674372345611,21.07674321464677
input,synthetic,count8_r140_norm_b0,20.0,0,0,150-225,12.553176871953092,,,,,,
input,synthetic,count8_r140_norm_b0,20.0,1,0,75-150,13.300877677262964,,,,,,
input,synthetic,count8_r140_norm_b0,20.0,2,0,75-150,13.837679682687705,,,,,,
input,synthetic,count8_r140_norm_b0,20.0,3,0,75-150,14.119056773125688,,,,,,
input,synthetic,count8_r140_norm_b0,20.0,4,0,75-150,14.119056773125688,,,,,,
input,synthetic,count8_r140_norm_b0,20.0,5,0,75-150,13.837679682687705,,,,,,
input,synthetic,count8_r140_norm_b0,20.0,6,0,75-150,13.300877677262964,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,6,0,75-150,13.300877677262964,11.987402758119073,-1.313474919143891,,42340.88541069917,2679.289608559631,1.286991261091459
input,synthetic,count8_r140_norm_b0,20.0,7,0,150-225,12.553176871953092,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,7,0,150-225,12.553176871953092,21.419324473576186,8.866147601623094,,33412.71130156946,240.97904053369268,11.291919399017026
input,synthetic,count8_r140_norm_b0,20.0,4,1,75-150,19.095604156140624,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,4,1,75-150,19.095604156140624,25.955901554254034,6.86029739811341,,82702.59143625532,209.8596589295986,32.09412040483384
input,synthetic,count8_r140_norm_b0,20.0,5,1,75-150,22.051066660886285,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,5,1,75-150,22.051066660886285,24.672372830497512,2.621306169611227,,154861.13720596576,528.0866164345692,23.882105098093422
input,synthetic,count8_r140_norm_b0,20.0,6,1,10-75,25.442550125858276,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,6,1,10-75,25.442550125858276,24.02840971464431,-1.414140411213964,,327887.7673814015,1296.8335668618997,20.590945713948088
input,synthetic,count8_r140_norm_b0,20.0,7,1,10-75,29.270270340094598,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,7,1,10-75,29.270270340094598,25.93908285869912,-3.331187481395478,,859194.9868408577,2188.685942352148,31.970071534943198
input,synthetic,count8_r140_norm_b0,20.0,1,2,225-300,1.251200392864348,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,1,2,225-300,1.251200392864348,23.68999229236966,22.43879189950531,,1237.4665086953323,5.290956909841106,19.04734952889737
input,synthetic,count8_r140_norm_b0,20.0,2,2,225-300,2.2037532162748796,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,2,2,225-300,2.2037532162748796,25.820795406253243,23.617042189978363,,1698.1457926250687,4.445242243240159,31.11106389480595
input,synthetic,count8_r140_norm_b0,20.0,3,2,225-300,3.1921201880005334,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,3,2,225-300,3.1921201880005334,25.829925846267354,22.63780565826682,,2122.851539142288,5.54532543468008,31.17653940045196
input,synthetic,count8_r140_norm_b0,20.0,4,2,225-300,4.215636475232467,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,4,2,225-300,4.215636475232467,25.52982550020061,21.314189024968144,,2643.5527681390813,7.399552123991573,29.094967216867193
input,synthetic,count8_r140_norm_b0,20.0,5,2,225-300,5.272179761988225,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,5,2,225-300,5.272179761988225,25.215260877440507,19.94308111545228,,3330.33541754984,10.022172842108375,27.06209472771283
input,synthetic,count8_r140_norm_b0,20.0,6,2,150-225,6.357455596603792,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,6,2,150-225,6.357455596603792,23.064595161555523,16.70713956495173,,3848.4318544635407,19.003092598921185,16.49281692911452
input,synthetic,count8_r140_norm_b0,20.0,7,2,150-225,7.464011866800856,,,,,,
detection,synthetic,count8_r140_norm_b0,20.0,7,2,150-225,7.464011866800856,24.192745802657196,16.72873393585634,,5274.472778408889,20.086509523559876,21.385031899954363
input,synthetic,count8_r140_norm_b40,-5.0,0,0,150-225,-12.446823128046908,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,0,0,150-225,-12.446823128046908,18.86551310510797,31.312336233154877,,93.93411956452343,1.2197534596976172,6.27171958953
input,synthetic,count8_r140_norm_b40,-5.0,1,0,75-150,-11.699122322737038,,,,,,
input,synthetic,count8_r140_norm_b40,-5.0,2,0,75-150,-11.162320317312295,,,,,,
input,synthetic,count8_r140_norm_b40,-5.0,3,0,75-150,-10.880943226874312,,,,,,
input,synthetic,count8_r140_norm_b40,-5.0,4,0,75-150,-10.880943226874312,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,4,0,75-150,-10.880943226874312,14.93228645062512,25.813229677499432,,204.14279014077442,6.557003283934206,2.5355020570414424
input,synthetic,count8_r140_norm_b40,-5.0,5,0,75-150,-11.162320317312295,,,,,,
input,synthetic,count8_r140_norm_b40,-5.0,6,0,75-150,-11.699122322737036,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,6,0,75-150,-11.699122322737036,11.007134885688236,22.70625720842527,,122.68550647110426,9.729259151329051,1.0269488448489494
input,synthetic,count8_r140_norm_b40,-5.0,7,0,150-225,-12.446823128046908,,,,,,
input,synthetic,count8_r140_norm_b40,-5.0,0,1,10-75,0.6318890735560858,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,0,1,10-75,0.6318890735560858,9.13408789032022,8.502198816764135,,1190.4435192106268,145.31150674460557,0.6671816778511216
input,synthetic,count8_r140_norm_b40,-5.0,1,1,10-75,2.000828775496446,,,,,,
input,synthetic,count8_r140_norm_b40,-5.0,2,1,10-75,2.2262678989586497,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,2,1,10-75,2.2262678989586497,14.736489368576391,12.510221469617742,,3233.9377230891223,108.66325632642196,2.423730114997526
input,synthetic,count8_r140_norm_b40,-5.0,3,1,10-75,1.221740461811481,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,3,1,10-75,1.221740461811481,7.041790163544864,5.8200497017333825,,1383.825045270397,273.4652644488303,0.41211112499182034
input,synthetic,count8_r140_norm_b40,-5.0,4,1,75-150,-0.6596401612911844,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,4,1,75-150,-0.6596401612911844,15.495643109130501,16.155283270421684,,841.167083111521,23.731104866056416,2.8866865790598317
input,synthetic,count8_r140_norm_b40,-5.0,5,1,75-150,-2.9488900664257356,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,5,1,75-150,-2.9488900664257356,23.454002136222492,26.40289220264823,,462.2308994831372,2.086693967180161,18.039958568541202
input,synthetic,count8_r140_norm_b40,-5.0,6,1,75-150,-5.319131467501823,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,6,1,75-150,-5.319131467501823,23.556472028367857,28.87560349586968,,275.12555733110946,1.213064050535599,18.470664717526084
input,synthetic,count8_r140_norm_b40,-5.0,7,1,75-150,-7.606555794824847,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,7,1,75-150,-7.606555794824847,24.165778767528344,31.77233456235319,,171.76723163488958,0.6582069132585325,21.25265532567617
input,synthetic,count8_r140_norm_b40,-5.0,0,2,225-300,-19.230263482494394,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,0,2,225-300,-19.230263482494394,18.808082652308393,38.03834613480279,,12.866311512683831,0.16929564910060751,6.189329266897094
input,synthetic,count8_r140_norm_b40,-5.0,1,2,150-225,-17.794644423375697,,,,,,
detection,synthetic,count8_r140_norm_b40,-5.0,1,2,150-225,-17.794644423375697,18.83578686896085,36.630431292336546,,15.210841746018929,0.19887242115576637,6.2289380133639565
