origin,slot,all_ADE_rank,moving_ADE_rank,passes_motion,true_displacement_2s_m,average_displacement_speed_mps,valid_future_frames,qgnn_ADE,qgnn_FDE,gnn_ADE,gnn_FDE
203,1,883,,False,0.0,0.0,20,0.015679650008678436,0.009282869286835194,0.018014372885227205,0.019764024764299393
202,1,884,,False,0.0,0.0,20,0.015687111020088195,0.009290769696235657,0.018042804300785066,0.019739976152777672
387,3,885,,False,0.0,0.0,20,0.015689945220947264,0.009366470389068127,0.01649620831012726,0.013083023950457573
373,4,886,,False,0.0,0.0,20,0.015702207386493684,0.01233944296836853,0.014907659590244293,0.01667335256934166
201,1,887,,False,0.0,0.0,20,0.015702997148036957,0.009328607469797134,0.01786973774433136,0.019351964816451073
70,1,888,,False,0.032308800000000026,0.016154400000000013,20,0.015708881616592407,0.024727962911128998,0.022752337157726288,0.03536401316523552
383,5,889,,False,0.017490846483801413,0.008745423241900706,20,0.015736515820026397,0.019151922315359116,0.01930466890335083,0.03214402496814728
197,1,890,,False,0.0,0.0,20,0.01574714630842209,0.009430935606360435,0.0173681378364563,0.0181356742978096
194,1,891,,False,0.0,0.0,20,0.01575244665145874,0.009439002722501755,0.017458444833755492,0.018297776579856873
193,1,892,,False,0.0,0.0,20,0.01575258672237396,0.009439646266400814,0.017468395829200744,0.01832745410501957
199,1,893,,False,0.0,0.0,20,0.015753135085105896,0.009406314231455326,0.017479348182678222,0.01867777109146118
200,1,894,,False,0.0,0.0,20,0.015754987299442292,0.00944118108600378,0.01757846921682358,0.018979806452989578
196,1,895,,False,0.0,0.0,20,0.01576240211725235,0.009476633742451668,0.017624616622924805,0.018854916095733643
198,1,896,,False,0.0,0.0,20,0.01576287895441055,0.009484000504016876,0.01757434457540512,0.018734309822320938
195,1,897,,False,0.0,0.0,20,0.01576424092054367,0.009476927109062672,0.017647089064121248,0.018878750503063202
192,1,898,,False,0.0,0.0,20,0.015766096115112305,0.009485367685556412,0.017666919529438017,0.01894099824130535
203,0,899,,False,0.0,0.0,20,0.01578766405582428,0.011762421578168869,0.017064268887043,0.018806852400302887
202,0,900,,False,0.0,0.0,20,0.01579371392726898,0.011747829616069794,0.017109909653663637,0.01883864402770996
201,0,901,,False,0.0,0.0,20,0.01580144315958023,0.011738637462258339,0.01695735305547714,0.01853165589272976
193,0,902,,False,0.0,0.0,20,0.015809470415115358,0.01171269454061985,0.016864490509033204,0.018185973167419434
190,3,903,,False,0.008534399999998499,0.004267199999999249,20,0.015812286734580995,0.01940745860338211,0.012614651024341584,0.009820867329835892
192,0,904,,False,0.0,0.0,20,0.01581229567527771,0.011712242849171162,0.01700824350118637,0.01862001232802868
194,0,905,,False,0.0,0.0,20,0.015812800824642183,0.011721479706466198,0.016860079765319825,0.018168115988373756
200,0,906,,False,0.0,0.0,20,0.015814751386642456,0.011730100028216839,0.016830919682979582,0.01839165948331356
197,0,907,,False,0.0,0.0,20,0.01581861525774002,0.01173605676740408,0.016803155839443206,0.018065195530653
195,0,908,,False,0.0,0.0,20,0.015819536149501802,0.011731255799531937,0.017008572816848755,0.018592795357108116
196,0,909,,False,0.0,0.0,20,0.015821750462055206,0.011738903820514679,0.016995228826999664,0.0185778196901083
198,0,910,,False,0.0,0.0,20,0.01582653671503067,0.011749922297894955,0.016961018741130828,0.018500179052352905
199,0,911,,False,0.0,0.0,20,0.015831398963928222,0.011761845089495182,0.01690242737531662,0.018460150808095932
160,6,912,,False,0.024688799999999844,0.012344399999999922,20,0.015866228938102724,0.027490923181176186,0.016946133971214295,0.03130976855754852
372,4,913,,False,0.0,0.0,20,0.015869730710983278,0.011188880540430546,0.014170795679092407,0.017434153705835342
206,3,914,,False,0.3426029283825771,0.17130146419128855,20,0.01587173342704773,0.020125072449445724,0.02003459185361862,0.036523062735795975
173,6,915,,False,0.016763999999998447,0.008381999999999223,20,0.01593027710914612,0.029696257784962654,0.01592394709587097,0.025823166593909264
19,3,916,,False,0.06463556919964836,0.03231778459982418,20,0.01593940854072571,0.019938599318265915,0.014210869371891022,0.01654304936528206
180,1,917,,False,0.0,0.0,20,0.0160111665725708,0.012746193446218967,0.01871209442615509,0.016267724335193634
192,5,918,,False,0.024688799999999844,0.012344399999999922,20,0.016037751734256745,0.02480672113597393,0.014694313704967498,0.027002962306141853
216,3,919,,False,0.05769341485054,0.02884670742527,20,0.016070497035980225,0.01474952232092619,0.019054922461509704,0.02057618275284767
182,0,920,,False,0.014633574655580878,0.007316787327790439,20,0.016102792322635652,0.02175709791481495,0.015504342317581177,0.02135288342833519
360,4,921,,False,0.16699146115456787,0.08349573057728393,20,0.01612241715192795,0.03289073705673218,0.02203671932220459,0.04598085209727287
174,0,922,,False,0.14325729701541315,0.07162864850770657,20,0.016153398156166076,0.010204356163740158,0.018838764727115632,0.022642135620117188
236,6,923,,False,0.0,0.0,20,0.01623968780040741,0.01637965999543667,0.014503411948680878,0.011584930121898651
386,3,924,,False,0.0,0.0,20,0.01626780480146408,0.00905607920140028,0.018700499832630158,0.025250138714909554
73,1,925,,False,0.0323102377038611,0.01615511885193055,20,0.01627568304538727,0.024636972695589066,0.019477014243602753,0.030921556055545807
202,3,926,,False,0.34228551447984235,0.17114275723992117,20,0.01628045439720154,0.02012608014047146,0.0200090616941452,0.035179153084754944
224,6,927,,False,0.0,0.0,20,0.016329577565193175,0.016579438000917435,0.013790085911750793,0.010501609183847904
225,6,928,,False,0.0,0.0,20,0.01633005142211914,0.016579438000917435,0.013782458007335662,0.01048644445836544
226,6,929,,False,0.0,0.0,20,0.016330549120903017,0.016591819003224373,0.013779984414577484,0.010486602783203125
228,6,930,,False,0.0,0.0,20,0.016333338618278504,0.016591504216194153,0.013778719305992126,0.010486602783203125
230,6,931,,False,0.0,0.0,20,0.016334524750709532,0.016590557992458344,0.013772144913673401,0.010471438989043236
238,6,932,,False,0.0,0.0,20,0.016335058212280273,0.01659308187663555,0.013716137409210205,0.010362697765231133
229,6,933,,False,0.0,0.0,20,0.01633538156747818,0.01659308187663555,0.013770775496959686,0.010471279732882977
231,6,934,,False,0.0,0.0,20,0.01633569449186325,0.01659308187663555,0.01376747190952301,0.010471226647496223
227,6,935,,False,0.0,0.0,20,0.01633570045232773,0.016589609906077385,0.01378020942211151,0.01048644445836544
232,6,936,,False,0.0,0.0,20,0.016337235271930695,0.016604837030172348,0.013762269914150239,0.010456062853336334
239,6,937,,False,0.0,0.0,20,0.016341020166873933,0.016604522243142128,0.013749624788761138,0.0104107316583395
233,6,938,,False,0.0,0.0,20,0.016342495381832123,0.016607772558927536,0.013659170269966126,0.010329040698707104
69,2,939,,False,0.02285999999998012,0.01142999999999006,20,0.016350674629211425,0.03376033902168274,0.011530234664678573,0.03453056514263153
237,6,940,,False,0.0,0.0,20,0.016355490684509276,0.016622692346572876,0.01368371695280075,0.010355217382311821
193,4,941,,False,0.060655965824296276,0.030327982912148138,20,0.016356134414672853,0.011375399306416512,0.014719422161579131,0.01231812871992588
235,6,942,,False,0.0,0.0,20,0.01636558473110199,0.01656010001897812,0.012554331123828888,0.009088171645998955
153,2,943,,False,0.0003047999999985507,0.00015239999999927534,20,0.01636754274368286,0.01891370676457882,0.016166210174560547,0.019751405343413353
234,6,944,,False,0.0,0.0,20,0.01639676243066788,0.01661309227347374,0.012362725287675857,0.008639341220259666
161,5,945,,False,0.03444374864615119,0.017221874323075596,20,0.016420719027519227,0.01743907481431961,0.012254344671964646,0.01686275377869606
380,5,946,,False,0.017290517132829978,0.008645258566414989,20,0.016421841084957124,0.016639500856399536,0.01621537208557129,0.023303063586354256
78,1,947,,False,0.0323102377038611,0.01615511885193055,20,0.016499102115631104,0.023139793425798416,0.01503169685602188,0.023567603901028633
168,5,948,,False,0.03413896068717617,0.017069480343588087,20,0.016512230038642883,0.019828803837299347,0.01223219633102417,0.019552994519472122
390,3,949,,False,0.0,0.0,20,0.01651877909898758,0.011032771319150925,0.013141950964927674,0.011704771779477596
166,2,950,,False,0.0414539205731196,0.0207269602865598,20,0.01658371537923813,0.009996892884373665,0.018206748366355895,0.021783797070384026
192,4,951,,False,0.060960000000022774,0.030480000000011387,20,0.01660502403974533,0.025885997340083122,0.018306131660938262,0.022224098443984985
16,5,952,,False,0.11828164482589044,0.05914082241294522,20,0.016608834266662598,0.022263769060373306,0.015005312860012054,0.01334445085376501
71,2,953,,False,0.02316480000001775,0.011582400000008874,20,0.016620905697345735,0.03210994973778725,0.007956411689519882,0.01439711358398199
164,4,954,,False,0.060960000000022774,0.030480000000011387,20,0.016638302803039552,0.027585774660110474,0.015055809915065766,0.016553783789277077
162,2,955,,False,0.03901440000001344,0.01950720000000672,20,0.01667094826698303,0.012601173482835293,0.017976732552051546,0.022186530753970146
212,2,956,,False,0.0,0.0,20,0.016701118648052217,0.0131697291508317,0.020047324895858764,0.01814851351082325
391,3,957,,False,0.0,0.0,20,0.016780924797058106,0.01175935659557581,0.013640101253986358,0.010555191896855831
398,3,958,,False,0.0,0.0,20,0.016829489171504973,0.011734128929674625,0.012240023910999298,0.009018215350806713
319,3,959,,False,0.001854026019231922,0.000927013009615961,20,0.016830553114414216,0.011530832387506962,0.017646485567092897,0.01630924642086029
211,2,960,,False,0.0,0.0,20,0.016834653913974762,0.013641955330967903,0.022894808650016786,0.024978255853056908
399,3,961,,False,0.0,0.0,20,0.016843134164810182,0.011941665783524513,0.01777302473783493,0.017049217596650124
97,6,962,,False,0.03508908646745758,0.01754454323372879,20,0.016899991035461425,0.03765423968434334,0.015012334287166595,0.036777738481760025
393,3,963,,False,0.0,0.0,20,0.01691000610589981,0.01212506927549839,0.012855997681617737,0.009864339604973793
397,3,964,,False,0.0,0.0,20,0.016910253465175627,0.012115842662751675,0.012868779897689819,0.009883244521915913
396,3,965,,False,0.0,0.0,20,0.016910570859909057,0.012123177759349346,0.012865373492240905,0.009877185337245464
395,3,966,,False,0.0,0.0,20,0.01691145747900009,0.01212365087121725,0.012862315773963929,0.009876451455056667
394,3,967,,False,0.0,0.0,20,0.016911473870277405,0.012124359607696533,0.012858736515045165,0.009870394133031368
392,3,968,,False,0.0,0.0,20,0.016911889612674712,0.012125542387366295,0.01285310834646225,0.009863603860139847
389,3,969,,False,0.0,0.0,20,0.01696673184633255,0.012664656154811382,0.018097546696662904,0.014790932647883892
231,5,970,,False,0.03187018883409152,0.01593509441704576,20,0.01697291135787964,0.02738409861922264,0.01832285672426224,0.03459015116095543
0,5,971,,False,0.045664085809345195,0.022832042904672598,20,0.01697368025779724,0.02490236423909664,0.01954684853553772,0.028839237987995148
172,7,972,,False,0.3218711090826307,0.16093555454131536,20,0.017027811706066133,0.02484801970422268,0.01568590700626373,0.022699134424328804
97,7,973,,False,0.004582148736128252,0.002291074368064126,20,0.017043596506118773,0.01940528303384781,0.014760519564151763,0.013899033889174461
177,1,974,,False,0.0,0.0,20,0.01709019988775253,0.014113754965364933,0.021101531386375428,0.019743537530303
371,4,975,,False,0.0,0.0,20,0.017092201113700866,0.013915324583649635,0.015751945972442626,0.02436698228120804
213,2,976,,False,0.0,0.0,20,0.017161904275417326,0.014244120568037033,0.01728309690952301,0.010940327309072018
171,7,977,,False,0.3218711090826307,0.16093555454131536,20,0.01716400235891342,0.02469456195831299,0.015026538074016571,0.02450503222644329
170,2,978,,False,0.04389119999999025,0.021945599999995125,20,0.017166684567928314,0.01036985032260418,0.01842932552099228,0.021994585171341896
178,1,979,,False,0.0,0.0,20,0.017188864946365356,0.01494462601840496,0.01832467466592789,0.013959192670881748
101,6,980,,False,0.008229600000000392,0.004114800000000196,20,0.017193569242954253,0.02112525701522827,0.012689000368118286,0.017236167564988136
191,1,981,,False,0.0,0.0,20,0.017194005846977233,0.01473335549235344,0.016368277370929718,0.009911405853927135
190,1,982,,False,0.0,0.0,20,0.017198310792446138,0.014738880097866058,0.01635279506444931,0.009870884008705616
188,1,983,,False,0.0,0.0,20,0.01719914972782135,0.014722034335136414,0.016414134204387663,0.009975560940802097
189,1,984,,False,0.0,0.0,20,0.017199300229549408,0.014720738865435123,0.016414198279380798,0.009975560940802097
177,0,985,,False,0.0,0.0,20,0.01720680743455887,0.013429445214569569,0.022585053741931916,0.02292313054203987
388,3,986,,False,0.0,0.0,20,0.017213104665279387,0.013387266546487808,0.017657630145549774,0.011091986671090126
116,0,987,,False,0.04979540277575315,0.024897701387876576,20,0.01723802387714386,0.01966497115790844,0.01817852109670639,0.021469974890351295
209,3,988,,False,0.05769341485056781,0.028846707425283905,20,0.017246565222740172,0.017664097249507904,0.02132909595966339,0.026342900469899178
178,0,989,,False,0.0,0.0,20,0.017255036532878874,0.01378695759922266,0.018211182951927186,0.013859029859304428
185,1,990,,False,0.0,0.0,20,0.017279838025569916,0.014916748739778996,0.01640905290842056,0.009963644668459892
17,5,991,,False,0.11828164482591887,0.05914082241295943,20,0.01729026436805725,0.020567871630191803,0.018372930586338043,0.021250277757644653
147,5,992,,False,0.050287381606100245,0.025143690803050123,20,0.017299994826316833,0.022335603833198547,0.012012742459774017,0.016244083642959595
181,0,993,,False,0.014328842186281898,0.007164421093140949,20,0.01732296198606491,0.019126050174236298,0.01564488112926483,0.0207060594111681
184,1,994,,False,0.0,0.0,20,0.0173232302069664,0.015117945149540901,0.016413027048110963,0.009971450082957745
360,7,995,,False,0.48503650590333347,0.24251825295166674,20,0.01738497018814087,0.016583696007728577,0.014746242761611938,0.013287849724292755
96,7,996,,False,0.01097703251703349,0.005488516258516745,20,0.017385315895080567,0.030550694093108177,0.01262362003326416,0.016212092712521553
206,2,997,,False,0.04053839999997422,0.02026919999998711,20,0.017450976371765136,0.05066393315792084,0.01379372924566269,0.03157813102006912
389,5,998,,False,0.033224598135699245,0.016612299067849622,20,0.01753680557012558,0.015689799562096596,0.022361783683300017,0.024715926498174667
218,2,999,,False,0.0,0.0,20,0.017547762393951415,0.015147724188864231,0.016317908465862275,0.008626940660178661
215,2,1000,,False,0.0,0.0,20,0.0175493985414505,0.01513650082051754,0.01633070409297943,0.008643723092973232
217,2,1001,,False,0.0,0.0,20,0.017551237344741823,0.015150348655879498,0.016320234537124632,0.008628659881651402
214,2,1002,,False,0.0,0.0,20,0.01755162179470062,0.015128763392567635,0.016337519884109496,0.008657646365463734
216,2,1003,,False,0.0,0.0,20,0.01755192130804062,0.015140573494136333,0.016325195133686066,0.008642005734145641
315,3,1004,,False,0.015547787948128897,0.0077738939740644485,20,0.01759105771780014,0.01848243735730648,0.01869204044342041,0.02276233583688736
183,1,1005,,False,0.0,0.0,20,0.017595814168453218,0.015759624540805817,0.017732550203800202,0.013047900050878525
197,4,1006,,False,0.060960761995260335,0.030480380997630167,20,0.01763283759355545,0.027172943577170372,0.019513611495494843,0.023916194215416908
179,0,1007,,False,0.004571999999996024,0.002285999999998012,20,0.01764694005250931,0.01196268480271101,0.016123031079769135,0.008703312836587429
